player_api_id,player_name,team_api_id,team_fifa_api_id,team_name,team_long_name,Country,League,season,PiyasaDegeri
131531,Franck Berrier,8573,682,KV Oostende,KV Oostende,Belgium,Belgium Jupiler League,2015/2016,650000
194532,Franck Etoundi,10243,894,FC Zürich,FC Zürich,Switzerland,Switzerland Super League,2015/2016,1000000
466294,Franck Hery,9747,62,En Avant de Guingamp,En Avant de Guingamp,France,France Ligue 1,2015/2016,300000
501543,Franck Honorat,9831,72,OGC Nice,OGC Nice,France,France Ligue 1,2014/2015,150000
30924,Franck Ribery,9823,21,FC Bayern Munich,FC Bayern Munich,Germany,Germany 1. Bundesliga,2015/2016,9000000
26264,Franck Signorino,9837,379,Stade de Reims,Stade de Reims,France,France Ligue 1,2015/2016,500000
145070,Franck Tabanou,9853,1819,AS Saint-Étienne,AS Saint-Étienne,France,France Ligue 1,2015/2016,3500000
27663,Franco Brienza,9857,189,Bologna,Bologna,Italy,Italy Serie A,2015/2016,400000
129326,Franco Daniel Jara,9772,234,SL Benfica,SL Benfica,Portugal,Portugal Liga ZON Sagres,2014/2015,3500000
49825,Franco Di Santo,10189,34,FC Schalke 04,FC Schalke 04,Germany,Germany 1. Bundesliga,2015/2016,3500000
212644,Franco Signorelli,8534,1746,Empoli,Empoli,Italy,Italy Serie A,2014/2015,300000
270774,Franco Vazquez,8540,1843,Palermo,Palermo,Italy,Italy Serie A,2015/2016,18000000
150007,Francois Affolter,10199,897,FC Luzern,FC Luzern,Switzerland,Switzerland Super League,2015/2016,750000
46712,Francois Bellugou,8689,217,FC Lorient,FC Lorient,France,France Ligue 1,2015/2016,1500000
26162,Francois Clerc,9853,1819,AS Saint-Étienne,AS Saint-Étienne,France,France Ligue 1,2015/2016,500000
564856,Francois Kamano,7794,58,SC Bastia,SC Bastia,France,France Ligue 1,2015/2016,2500000
447455,Francois Marquet,274581,2000004,Royal Excel Mouscron,Royal Excel Mouscron,Belgium,Belgium Jupiler League,2015/2016,700000
26216,Francois Modesto,7794,58,SC Bastia,SC Bastia,France,France Ligue 1,2015/2016,250000
195706,Francois Moubandje,9941,1809,Toulouse FC,Toulouse FC,France,France Ligue 1,2015/2016,1500000
309083,Frank Acheampong,8635,229,RSC Anderlecht,RSC Anderlecht,Belgium,Belgium Jupiler League,2015/2016,5000000
95226,Frank Feltscher,9930,434,FC Aarau,FC Aarau,Switzerland,Switzerland Super League,2014/2015,350000
30631,Frank Lampard,8456,10,Manchester City,Manchester City,England,England Premier League,2014/2015,1000000
26708,Frank van der Struijk,8525,1907,Willem II,Willem II,Netherlands,Netherlands Eredivisie,2015/2016,450000
210952,Frano Mlinar,9930,434,FC Aarau,FC Aarau,Switzerland,Switzerland Super League,2014/2015,400000
174853,Fransergio,10212,1893,CS Marítimo,CS Marítimo,Portugal,Portugal Liga ZON Sagres,2015/2016,1500000
95336,Fraser Forster,8466,17,Southampton,Southampton,England,England Premier League,2015/2016,15000000
191583,Frederic Bulot,9837,379,Stade de Reims,Stade de Reims,France,France Ligue 1,2015/2016,2000000
346651,Frederic Gounongbe,10001,681,KVC Westerlo,KVC Westerlo,Belgium,Belgium Jupiler League,2015/2016,1500000
612747,Frederic Guilbert,9827,59,Girondins de Bordeaux,Girondins de Bordeaux,France,France Ligue 1,2015/2016,2000000
658657,Frederic Maciel,274581,2000004,Royal Excel Mouscron,Royal Excel Mouscron,Belgium,Belgium Jupiler League,2015/2016,400000
195500,Frederic Mendy,7842,10020,Estoril Praia,Estoril Praia,Portugal,Portugal Liga ZON Sagres,2015/2016,500000
282287,Frederic Veseli,7896,2000003,Lugano,Lugano,Switzerland,Switzerland Super League,2015/2016,800000
361379,Frederico Venancio,10238,665,Vitória Setúbal,Vitória Setúbal,Portugal,Portugal Liga ZON Sagres,2015/2016,2000000
149174,Frederik Frans,8426,1754,Partick Thistle F.C.,Partick Thistle F.C.,Scotland,Scotland Premier League,2015/2016,350000
231753,Frederik Soerensen,8722,31,1. FC Köln,1. FC Köln,Germany,Germany 1. Bundesliga,2015/2016,5000000
149334,Fredric Brillant,8573,682,KV Oostende,KV Oostende,Belgium,Belgium Jupiler League,2015/2016,650000
180283,Fredrik Ulvestad,8191,1796,Burnley,Burnley,England,England Premier League,2014/2015,750000
41199,Fredy Guarin,8636,44,Inter,Inter,Italy,Italy Serie A,2015/2016,7000000
323438,Fredy Hinestroza,8305,1860,Getafe CF,Getafe CF,Spain,Spain LIGA BBVA,2014/2015,1000000
74077,Fredy Montero,9768,237,Sporting CP,Sporting CP,Portugal,Portugal Liga ZON Sagres,2015/2016,6000000
101586,Freek Heerkens,8525,1907,Willem II,Willem II,Netherlands,Netherlands Eredivisie,2015/2016,400000
178461,Freire,10214,1891,CD Nacional,CD Nacional,Portugal,Portugal Liga ZON Sagres,2014/2015,600000
67304,Fulvio Sulmoni,10191,1715,FC Thun,FC Thun,Switzerland,Switzerland Super League,2015/2016,600000
171786,Funso Ojo,8525,1907,Willem II,Willem II,Netherlands,Netherlands Eredivisie,2015/2016,1000000
150248,Furdjel Narsingh,7788,647,SC Cambuur,SC Cambuur,Netherlands,Netherlands Eredivisie,2015/2016,450000
748432,Fynn Arkenberg,9904,485,Hannover 96,Hannover 96,Germany,Germany 1. Bundesliga,2015/2016,200000
33635,Gabi,9906,240,Atlético Madrid,Atlético Madrid,Spain,Spain LIGA BBVA,2015/2016,10000000
265273,Gabriel,9875,48,Napoli,Napoli,Italy,Italy Serie A,2015/2016,2000000
23264,Gabriel Agbonlahor,10252,2,Aston Villa,Aston Villa,England,England Premier League,2015/2016,2500000
535938,Gabriel Boschilia,9985,232,Standard de Liège,Standard de Liège,Belgium,Belgium Jupiler League,2015/2016,4000000
477470,Gabriel Moura,9764,1888,Gil Vicente FC,Gil Vicente FC,Portugal,Portugal Liga ZON Sagres,2014/2015,600000
39968,Gabriel Obertan,10261,13,Newcastle United,Newcastle United,England,England Premier League,2015/2016,1000000
40621,Gabriel Paletta,8524,39,Atalanta,Atalanta,Italy,Italy Serie A,2015/2016,5000000
177503,Gabriel Paulista,9825,1,Arsenal,Arsenal,England,England Premier League,2015/2016,12000000
202341,Gabriel Silva,10233,110556,Genoa,Genoa,Italy,Italy Serie A,2015/2016,3000000
41478,Gabriele Perico,9880,110915,Cesena,Cesena,Italy,Italy Serie A,2014/2015,200000
25595,Gaby Mudingayi,9880,110915,Cesena,Cesena,Italy,Italy Serie A,2014/2015,50000
277384,Gael Angoula,8121,1530,Angers SCO,Angers SCO,France,France Ligue 1,2015/2016,250000
31291,Gael Clichy,8456,10,Manchester City,Manchester City,England,England Premier League,2015/2016,9000000
40758,Gael Danic,7794,58,SC Bastia,SC Bastia,France,France Ligue 1,2015/2016,500000
30739,Gael Givet,4087,111271,Évian Thonon Gaillard FC,Évian Thonon Gaillard FC,France,France Ligue 1,2014/2015,250000
163205,Gael Kakuta,8302,481,Sevilla FC,Sevilla FC,Spain,Spain LIGA BBVA,2015/2016,1700000
426873,Gaetan Bussmann,9905,169,1. FSV Mainz 05,1. FSV Mainz 05,Germany,Germany 1. Bundesliga,2015/2016,2500000
159839,Gaetan Charbonnier,9837,379,Stade de Reims,Stade de Reims,France,France Ligue 1,2015/2016,1500000
245287,Gaetan Courtet,9837,379,Stade de Reims,Stade de Reims,France,France Ligue 1,2014/2015,1500000
561611,Gaetan Hendrickx,9997,680,Sint-Truidense VV,Sint-Truidense VV,Belgium,Belgium Jupiler League,2015/2016,350000
263693,Gaetan Karlen,10191,1715,FC Thun,FC Thun,Switzerland,Switzerland Super League,2014/2015,500000
414856,Gaetano Letizia,208931,112409,Carpi,Carpi,Italy,Italy Serie A,2015/2016,2300000
400957,Gaetano Monachello,8524,39,Atalanta,Atalanta,Italy,Italy Serie A,2015/2016,800000
391038,Garcia Tena,8429,184,Hamilton Academical FC,Hamilton Academical FC,Scotland,Scotland Premier League,2015/2016,350000
31921,Gareth Bale,8633,243,Real Madrid CF,Real Madrid CF,Spain,Spain LIGA BBVA,2015/2016,90000000
23782,Gareth Barry,8668,7,Everton,Everton,England,England Premier League,2015/2016,2000000
32441,Gareth McAuley,8659,109,West Bromwich Albion,West Bromwich Albion,England,England Premier League,2015/2016,1000000
302912,Garry Mendes Rodrigues,10268,468,Elche CF,Elche CF,Spain,Spain LIGA BBVA,2014/2015,3500000
23783,Gary Cahill,8455,5,Chelsea,Chelsea,England,England Premier League,2015/2016,16000000
5272,Gary Coulibaly,8475,110913,Waasland-Beveren,Waasland-Beveren,Belgium,Belgium Jupiler League,2015/2016,500000
79320,Gary Dicker,8597,82,Kilmarnock,Kilmarnock,Scotland,Scotland Premier League,2015/2016,500000
35787,Gary Fraser,8426,1754,Partick Thistle F.C.,Partick Thistle F.C.,Scotland,Scotland Premier League,2015/2016,250000
37774,Gary Harkins,8284,180,Dundee FC,Dundee FC,Scotland,Scotland Premier League,2015/2016,300000
109147,Gary Irvine,8284,180,Dundee FC,Dundee FC,Scotland,Scotland Premier League,2015/2016,225000
243160,Gary Mackay-Steven,9925,78,Celtic,Celtic,Scotland,Scotland Premier League,2015/2016,1000000
49970,Gary Medel,8636,44,Inter,Inter,Italy,Italy Serie A,2015/2016,13000000
39079,Gary Miller,8426,1754,Partick Thistle F.C.,Partick Thistle F.C.,Scotland,Scotland Premier League,2015/2016,200000
24393,Gary O'Neil,9850,1792,Norwich City,Norwich City,England,England Premier League,2015/2016,750000
24839,Gary Teale,9800,100805,St. Mirren,St. Mirren,Scotland,Scotland Premier League,2014/2015,250000
35751,Gary Warren,8066,620,Inverness Caledonian Thistle,Inverness Caledonian Thistle,Scotland,Scotland Premier League,2015/2016,325000
168673,Gary Woods,8649,631,Ross County FC,Ross County FC,Scotland,Scotland Premier League,2015/2016,250000
267260,Gaston Brugman,8540,1843,Palermo,Palermo,Italy,Italy Serie A,2015/2016,1200000
441883,Gaston Pereiro,8640,247,PSV,PSV,Netherlands,Netherlands Eredivisie,2015/2016,7000000
190872,Gaston Ramirez,8667,1952,Hull City,Hull City,England,England Premier League,2014/2015,5000000
315460,Gaston Silva,9804,54,Torino,Torino,Italy,Italy Serie A,2015/2016,1800000
420731,Gautier Lloris,9831,72,OGC Nice,OGC Nice,France,France Ligue 1,2015/2016,150000
162548,Gavin Gunning,9938,181,Dundee United,Dundee United,Scotland,Scotland Premier League,2015/2016,250000
209815,Gavin Reilly,9860,80,Heart of Midlothian,Heart of Midlothian,Scotland,Scotland Premier League,2015/2016,250000
419791,Gege,158085,112513,FC Arouca,FC Arouca,Portugal,Portugal Liga ZON Sagres,2015/2016,1000000
575225,Gelson,9768,237,Sporting CP,Sporting CP,Portugal,Portugal Liga ZON Sagres,2015/2016,12000000
42119,Gelson Fernandes,9851,74,Stade Rennais FC,Stade Rennais FC,France,France Ligue 1,2015/2016,3000000
166452,Genki Haraguchi,8177,166,Hertha BSC Berlin,Hertha BSC Berlin,Germany,Germany 1. Bundesliga,2015/2016,3000000
39273,Gennaro Sardo,8533,192,Chievo Verona,Chievo Verona,Italy,Italy Serie A,2015/2016,100000
67329,Genseric Kusunga,6367,2000001,Uniao da Madeira,Uniao da Madeira,Portugal,Portugal Liga ZON Sagres,2015/2016,150000
119541,Geoff Cameron,10194,1806,Stoke City,Stoke City,England,England Premier League,2015/2016,3000000
46705,Geoffrey Jourdren,10249,70,Montpellier Hérault SC,Montpellier Hérault SC,France,France Ligue 1,2015/2016,2500000
214972,Geoffrey Kondogbia,8636,44,Inter,Inter,Italy,Italy Serie A,2015/2016,20000000
104389,Geoffrey Mujangi Bia,10179,110770,FC Sion,FC Sion,Switzerland,Switzerland Super League,2015/2016,1500000
67333,Geoffrey Treand,10190,898,FC St. Gallen,FC St. Gallen,Switzerland,Switzerland Super League,2015/2016,350000
29471,Georg Niedermaier,10269,36,VfB Stuttgart,VfB Stuttgart,Germany,Germany 1. Bundesliga,2015/2016,1250000
32304,George Boyd,8191,1796,Burnley,Burnley,England,England Premier League,2014/2015,4000000
241996,George Long,9927,83,Motherwell,Motherwell,Scotland,Scotland Premier League,2014/2015,150000
501940,George Puscas,8636,44,Inter,Inter,Italy,Italy Serie A,2014/2015,1000000
450003,Georgemy,7842,10020,Estoril Praia,Estoril Praia,Portugal,Portugal Liga ZON Sagres,2015/2016,250000
473855,Georges N'Koudou,8592,219,Olympique de Marseille,Olympique de Marseille,France,France Ligue 1,2015/2016,8000000
180134,Georgi Milanov,9956,322,Grasshopper Club Zürich,Grasshopper Club Zürich,Switzerland,Switzerland Super League,2015/2016,3000000
108038,Georginio Wijnaldum,10261,13,Newcastle United,Newcastle United,England,England Premier League,2015/2016,22000000
269806,Georgiy Zhukov,9803,1902,Roda JC Kerkrade,Roda JC Kerkrade,Netherlands,Netherlands Eredivisie,2015/2016,700000
281747,Gerard Badia,8028,111086,Piast Gliwice,Piast Gliwice,Poland,Poland Ekstraklasa,2015/2016,400000
251925,Gerard Deulofeu,8668,7,Everton,Everton,England,England Premier League,2015/2016,9000000
246438,Gerard Moreno,8558,452,RCD Espanyol,RCD Espanyol,Spain,Spain LIGA BBVA,2015/2016,3500000
37482,Gerard Pique,8634,241,FC Barcelona,FC Barcelona,Spain,Spain LIGA BBVA,2015/2016,40000000
274156,Gergo Lovrencsics,2182,873,Lech Poznań,Lech Poznań,Poland,Poland Ekstraklasa,2015/2016,700000
33339,Gerhard Tremmel,10003,1960,Swansea City,Swansea City,England,England Premier League,2014/2015,500000
32678,German Dario Lux,9783,242,RC Deportivo de La Coruña,RC Deportivo de La Coruña,Spain,Spain LIGA BBVA,2015/2016,1000000
35421,German Denis,8524,39,Atalanta,Atalanta,Italy,Italy Serie A,2015/2016,1000000
186991,German Pezzela,8603,449,Real Betis Balompié,Real Betis Balompié,Spain,Spain LIGA BBVA,2015/2016,3000000
42113,Germano Vailati,9931,896,FC Basel,FC Basel,Switzerland,Switzerland Super League,2015/2016,250000
245555,Geronimo Rulli,8560,457,Real Sociedad,Real Sociedad,Spain,Spain LIGA BBVA,2015/2016,8000000
362711,Gerso Fernandes,7842,10020,Estoril Praia,Estoril Praia,Portugal,Portugal Liga ZON Sagres,2015/2016,1250000
307302,Gerson Guimaraes,8030,111091,Lechia Gdańsk,Lechia Gdańsk,Poland,Poland Ekstraklasa,2015/2016,500000
95614,Gertjan De Mets,8571,100081,KV Kortrijk,KV Kortrijk,Belgium,Belgium Jupiler League,2015/2016,1000000
37950,Gervinho,8686,52,Roma,Roma,Italy,Italy Serie A,2015/2016,10000000
257540,Gevaro Nepomuceno,10212,1893,CS Marítimo,CS Marítimo,Portugal,Portugal Liga ZON Sagres,2015/2016,350000
73172,Gevorg Ghazaryan,10212,1893,CS Marítimo,CS Marítimo,Portugal,Portugal Liga ZON Sagres,2015/2016,800000
17762,Ghislain Gimbert,10000,15005,SV Zulte-Waregem,SV Zulte-Waregem,Belgium,Belgium Jupiler League,2014/2015,800000
127460,Giacomo Bonaventura,8564,47,Milan,Milan,Italy,Italy Serie A,2015/2016,21000000
24549,Giampaolo Pazzini,9876,206,Hellas Verona,Hellas Verona,Italy,Italy Serie A,2015/2016,1500000
27731,Giampiero Pinzi,8533,192,Chievo Verona,Chievo Verona,Italy,Italy Serie A,2015/2016,300000
667968,Gian Martins,6367,2000001,Uniao da Madeira,Uniao da Madeira,Portugal,Portugal Liga ZON Sagres,2015/2016,500000
118616,Giancarlo Gonzalez,8540,1843,Palermo,Palermo,Italy,Italy Serie A,2015/2016,3400000
27684,Giandomenico Mesto,9875,48,Napoli,Napoli,Italy,Italy Serie A,2014/2015,500000
121115,Gianluca Frontino,10191,1715,FC Thun,FC Thun,Switzerland,Switzerland Super League,2015/2016,700000
566785,Gianluca Gaudino,10190,898,FC St. Gallen,FC St. Gallen,Switzerland,Switzerland Super League,2015/2016,2000000
232152,Gianluca Hossmann,9956,322,Grasshopper Club Zürich,Grasshopper Club Zürich,Switzerland,Switzerland Super League,2014/2015,125000
414788,Gianluca Pegolo,7943,111974,Sassuolo,Sassuolo,Italy,Italy Serie A,2015/2016,500000
150410,Gianluca Sansone,9882,1837,Sampdoria,Sampdoria,Italy,Italy Serie A,2014/2015,1200000
540073,Gian-Luca Waldschmidt,9810,1824,Eintracht Frankfurt,Eintracht Frankfurt,Germany,Germany 1. Bundesliga,2014/2015,1500000
30717,Gianluigi Buffon,9885,45,Juventus,Juventus,Italy,Italy Serie A,2015/2016,2000000
618878,Gianluigi Donnarumma,8564,47,Milan,Milan,Italy,Italy Serie A,2015/2016,15000000
186831,Giannelli Imbula Wanga,10194,1806,Stoke City,Stoke City,England,England Premier League,2015/2016,18000000
196805,Gianni Bruno,8689,217,FC Lorient,FC Lorient,France,France Ligue 1,2014/2015,1000000
31731,Gianni Zuiverloon,10217,650,ADO Den Haag,ADO Den Haag,Netherlands,Netherlands Eredivisie,2015/2016,300000
39201,Gianpaolo Bellini,8524,39,Atalanta,Atalanta,Italy,Italy Serie A,2015/2016,100000
26465,Gibril Sankoh,9803,1902,Roda JC Kerkrade,Roda JC Kerkrade,Netherlands,Netherlands Eredivisie,2015/2016,450000
268306,Gideao,8613,1898,Boavista FC,Boavista FC,Portugal,Portugal Liga ZON Sagres,2015/2016,300000
553557,Gideon Jung,9790,28,Hamburger SV,Hamburger SV,Germany,Germany 1. Bundesliga,2015/2016,1750000
80265,Giedrius Arlauskis,8558,452,RCD Espanyol,RCD Espanyol,Spain,Spain LIGA BBVA,2015/2016,1250000
243429,Giliano Wijnaldum,6433,100632,Go Ahead Eagles,Go Ahead Eagles,Netherlands,Netherlands Eredivisie,2014/2015,300000
26616,Gill Swerts,9761,1904,NAC Breda,NAC Breda,Netherlands,Netherlands Eredivisie,2014/2015,250000
46244,Gilles Cioni,7794,58,SC Bastia,SC Bastia,France,France Ligue 1,2015/2016,500000
466157,Gilles Dewaele,9984,1750,KSV Cercle Brugge,KSV Cercle Brugge,Belgium,Belgium Jupiler League,2014/2015,400000
538333,Gilles Ruyssen,10001,681,KVC Westerlo,KVC Westerlo,Belgium,Belgium Jupiler League,2015/2016,400000
187669,Gilles Sunu,8121,1530,Angers SCO,Angers SCO,France,France Ligue 1,2015/2016,2000000
41116,Gilles Yapi,10243,894,FC Zürich,FC Zürich,Switzerland,Switzerland Super League,2015/2016,250000
518535,Gino Bosz,9791,100634,Heracles Almelo,Heracles Almelo,Netherlands,Netherlands Eredivisie,2015/2016,300000
37206,Gino Coutinho,10229,1906,AZ,AZ,Netherlands,Netherlands Eredivisie,2015/2016,600000
41884,Giorgio Chiellini,9885,45,Juventus,Juventus,Italy,Italy Serie A,2015/2016,12000000
72545,Giorgos Galitsios,9994,2007,Sporting Lokeren,Sporting Lokeren,Belgium,Belgium Jupiler League,2015/2016,750000
187336,Giorgos Katsikas,8611,1908,FC Twente,FC Twente,Netherlands,Netherlands Eredivisie,2015/2016,800000
41157,Giovani dos Santos,10205,483,Villarreal CF,Villarreal CF,Spain,Spain LIGA BBVA,2014/2015,6000000
357230,Giovanni Korte,10217,650,ADO Den Haag,ADO Den Haag,Netherlands,Netherlands Eredivisie,2015/2016,400000
39284,Giovanni Marchese,10233,110556,Genoa,Genoa,Italy,Italy Serie A,2015/2016,2000000
39357,Giovanni Pasquale,8600,55,Udinese,Udinese,Italy,Italy Serie A,2015/2016,300000
79246,Giovanni Sio,9851,74,Stade Rennais FC,Stade Rennais FC,France,France Ligue 1,2015/2016,4000000
191080,Giulio Donati,9905,169,1. FSV Mainz 05,1. FSV Mainz 05,Germany,Germany 1. Bundesliga,2015/2016,2500000
39207,Giulio Migliaccio,8524,39,Atalanta,Atalanta,Italy,Italy Serie A,2015/2016,300000
41376,Giuseppe De Feudis,9880,110915,Cesena,Cesena,Italy,Italy Serie A,2014/2015,125000
670928,Giuseppe Pezzella,8540,1843,Palermo,Palermo,Italy,Italy Serie A,2015/2016,500000
38699,Giuseppe Rossi,8581,1853,Levante UD,Levante UD,Spain,Spain LIGA BBVA,2015/2016,7500000
41432,Giuseppe Vives,9804,54,Torino,Torino,Italy,Italy Serie A,2015/2016,500000
430995,Gjoko Zajkov,9986,670,Sporting Charleroi,Sporting Charleroi,Belgium,Belgium Jupiler League,2015/2016,300000
42568,Gladstone,9764,1888,Gil Vicente FC,Gil Vicente FC,Portugal,Portugal Liga ZON Sagres,2014/2015,300000
34036,Glen Johnson,10194,1806,Stoke City,Stoke City,England,England Premier League,2015/2016,7000000
241501,Glenn Claes,8203,110724,KV Mechelen,KV Mechelen,Belgium,Belgium Jupiler League,2015/2016,800000
35523,Glenn Murray,8678,1943,Bournemouth,Bournemouth,England,England Premier League,2015/2016,3500000
23253,Glenn Whelan,10194,1806,Stoke City,Stoke City,England,England Premier League,2015/2016,3000000
45839,Glynor Plet,6433,100632,Go Ahead Eagles,Go Ahead Eagles,Netherlands,Netherlands Eredivisie,2014/2015,800000
426880,Gnaly Maxwell Cornet,9748,66,Olympique Lyonnais,Olympique Lyonnais,France,France Ligue 1,2015/2016,8000000
518663,Godfred Donsah,9857,189,Bologna,Bologna,Italy,Italy Serie A,2015/2016,6000000
16300,Gojko Kacar,9790,28,Hamburger SV,Hamburger SV,Germany,Germany 1. Bundesliga,2015/2016,1250000
25818,Gokhan Inler,8197,95,Leicester City,Leicester City,England,England Premier League,2015/2016,4000000
23947,Goncalo Brandao,9807,1889,CF Os Belenenses,CF Os Belenenses,Portugal,Portugal Liga ZON Sagres,2015/2016,1500000
536455,Goncalo Guedes,9772,234,SL Benfica,SL Benfica,Portugal,Portugal Liga ZON Sagres,2015/2016,9000000
388514,Goncalo Paciencia,10215,1901,Académica de Coimbra,Académica de Coimbra,Portugal,Portugal Liga ZON Sagres,2015/2016,1000000
361700,Goncalo Silva,9807,1889,CF Os Belenenses,CF Os Belenenses,Portugal,Portugal Liga ZON Sagres,2015/2016,800000
37273,Gonzalo Bergessio,9882,1837,Sampdoria,Sampdoria,Italy,Italy Serie A,2014/2015,1500000
27427,Gonzalo Castro,9789,22,Borussia Dortmund,Borussia Dortmund,Germany,Germany 1. Bundesliga,2015/2016,15000000
56686,Gonzalo Castro,9864,573,Málaga CF,Málaga CF,Spain,Spain LIGA BBVA,2015/2016,2500000
434404,Gonzalo Escalante,8372,467,SD Eibar,SD Eibar,Spain,Spain LIGA BBVA,2015/2016,3500000
42534,Gonzalo Garcia,9791,100634,Heracles Almelo,Heracles Almelo,Netherlands,Netherlands Eredivisie,2015/2016,300000
25759,Gonzalo Higuain,9875,48,Napoli,Napoli,Italy,Italy Serie A,2015/2016,75000000
