height (cm),weight (kg),Age,en_guncel_kayit,matches_played,position_confidence,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,gk_score,defense_score,attack_score,midfield_score,goals,assists,yellow_cards,red_cards,buildUpPlaySpeed,buildUpPlayDribbling,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,position_CAM,position_CB,position_CM,position_GK,position_LAM,position_LB,position_LCB,position_LCM,position_LF,position_LM,position_LST,position_LW,position_LWB,position_RAM,position_RB,position_RCB,position_RCM,position_RF,position_RM,position_RST,position_RW,position_RWB,position_SS,position_ST,buildUpPlaySpeedClass_Balanced,buildUpPlaySpeedClass_Fast,buildUpPlaySpeedClass_Slow,buildUpPlayDribblingClass_Little,buildUpPlayDribblingClass_Lots,buildUpPlayDribblingClass_Normal,buildUpPlayPassingClass_Long,buildUpPlayPassingClass_Mixed,buildUpPlayPassingClass_Short,buildUpPlayPositioningClass_Free Form,buildUpPlayPositioningClass_Organised,chanceCreationPassingClass_Normal,chanceCreationPassingClass_Risky,chanceCreationPassingClass_Safe,chanceCreationCrossingClass_Little,chanceCreationCrossingClass_Lots,chanceCreationCrossingClass_Normal,chanceCreationShootingClass_Little,chanceCreationShootingClass_Lots,chanceCreationShootingClass_Normal,chanceCreationPositioningClass_Free Form,chanceCreationPositioningClass_Organised,defencePressureClass_Deep,defencePressureClass_High,defencePressureClass_Medium,defenceAggressionClass_Contain,defenceAggressionClass_Double,defenceAggressionClass_Press,defenceTeamWidthClass_Narrow,defenceTeamWidthClass_Normal,defenceTeamWidthClass_Wide,defenceDefenderLineClass_Cover,defenceDefenderLineClass_Offside Trap,Age_Squared,Is_Over_30,Gelisim_Farki,Age_Group_U21,Age_Group_Peak_22_27,Age_Group_Deneyimli_28_32,Age_Group_Veteran_33_Plus,Age_Decay_Factor,Age_Decay_Adjusted_Rating
170,65,29,2016,20,4,75.0,79.0,72,77.0,47,72,75,81.0,83,75,58,82.0,92,86,92,75,92,65,69,75,48,69,37,25,81,73,75,25,21,21,2,2,2,2,2,2,23,74,71,7,5,3,0,67,32,35,69,58,69,65,65,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,841,0,4.0,0,0,1,0,0.92,69.0
168,75,31,2015,21,2,77.0,77.0,74,71.0,68,77,69,83.0,76,67,70,79.0,79,77,84,79,90,75,71,79,73,69,72,45,76,77,77,45,53,49,7,14,13,11,11,11,48,73,76,2,2,1,0,62,32,51,53,50,60,41,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,961,1,0.0,0,0,1,0,0.84,64.67999999999999
175,69,20,2016,16,3,65.0,77.0,57,63.0,55,56,64,70.0,66,51,40,68.0,76,78,83,57,71,73,50,57,65,61,67,26,59,53,65,26,28,23,12,14,7,13,9,11,26,65,54,0,0,0,0,58,53,44,54,53,53,38,48,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,400,0,12.0,1,0,0,0,1.0,65.0
188,82,23,2016,17,4,67.0,77.0,31,23.0,74,63,29,52.0,31,24,56,62.0,64,55,46,54,59,33,73,64,72,42,54,66,22,46,47,69,70,68,15,6,7,13,10,10,68,27,57,0,1,1,0,54,32,67,72,57,47,63,62,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,529,0,10.0,0,1,0,0,1.0,67.0
175,67,24,2016,24,2,72.0,77.0,73,62.0,49,72,64,78.0,76,74,72,75.0,80,71,81,70,82,69,60,61,30,71,32,31,63,71,65,16,22,18,10,6,7,10,10,9,22,65,73,0,0,0,0,62,45,52,42,50,62,45,52,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,576,0,5.0,0,1,0,0,1.0,72.0
188,85,24,2016,9,2,77.0,83.0,52,21.0,74,75,27,63.0,24,28,70,68.0,66,72,59,79,61,40,73,65,79,25,75,78,30,59,35,82,80,76,13,10,15,12,11,12,79,30,68,0,0,2,0,47,46,40,41,41,63,63,54,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,576,0,6.0,0,1,0,0,1.0,77.0
185,81,22,2016,1,0,52.0,57.0,23,27.0,61,31,27,24.0,28,32,29,30.0,53,68,38,50,66,38,78,56,31,22,47,51,22,32,35,46,66,61,11,10,12,13,7,11,56,29,30,0,0,0,0,62,49,46,47,50,54,47,43,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,484,0,5.0,0,1,0,0,1.0,52.0
185,82,24,2015,3,0,59.0,66.0,62,55.0,51,59,57,62.0,49,30,47,56.0,62,63,61,57,60,62,47,71,71,55,35,19,59,51,48,15,17,17,14,15,11,10,14,13,17,58,53,0,0,0,0,52,46,48,39,39,37,40,36,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,576,0,7.0,0,1,0,0,1.0,59.0
175,67,25,2016,1,0,63.0,68.0,64,58.0,55,67,48,66.0,65,66,60,66.0,74,80,77,57,64,57,48,61,60,64,53,59,59,55,65,47,47,36,11,10,10,10,15,11,47,56,62,0,0,0,0,48,48,47,73,53,71,55,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,625,0,5.0,0,1,0,0,1.0,63.0
183,76,22,2015,13,2,73.0,80.0,56,46.0,60,75,53,73.0,59,52,72,79.0,67,74,73,73,66,76,62,79,68,65,72,71,64,73,58,60,70,61,8,10,8,12,14,10,65,60,75,0,0,0,0,55,35,55,62,65,39,25,56,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,484,0,7.0,0,1,0,0,1.0,73.0
185,77,26,2016,17,2,67.0,70.0,61,43.0,66,67,52,66.0,54,57,64,68.0,68,71,70,67,64,61,71,81,74,53,64,68,52,59,55,63,67,65,14,10,14,9,9,11,66,52,65,0,0,0,0,60,47,53,48,50,48,39,48,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,676,0,3.0,0,1,0,0,1.0,67.0
191,89,35,2016,37,4,79.0,79.0,11,12.0,13,29,16,11.0,12,13,20,15.0,32,33,28,81,52,20,47,33,83,14,38,23,16,53,13,13,11,12,71,82,80,84,76,79,15,16,29,0,0,1,1,46,46,39,50,60,36,49,57,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1225,1,0.0,0,0,0,1,0.6799999999999999,53.71999999999999
183,74,32,2016,38,2,75.0,75.0,72,65.0,83,82,60,65.0,65,47,79,75.0,55,53,62,80,59,77,70,76,70,73,81,84,57,68,62,79,81,78,10,16,7,10,9,10,81,65,76,1,3,3,0,62,32,51,53,50,60,41,40,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1024,1,0.0,0,0,1,0,0.8,60.0
198,89,22,2016,4,1,63.0,71.0,33,54.0,72,68,48,65.0,33,29,64,66.0,60,44,50,61,42,58,45,75,83,56,60,64,59,58,59,30,42,33,8,9,12,12,16,11,42,55,64,0,0,0,0,52,45,50,47,53,50,45,50,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,484,0,8.0,0,1,0,0,1.0,63.0
185,79,25,2016,2,0,64.0,69.0,29,65.0,68,49,59,61.0,42,37,34,65.0,53,54,53,67,54,68,64,63,79,58,57,22,67,54,62,25,27,23,8,10,6,13,14,10,24,64,50,0,0,0,0,65,66,39,55,59,46,37,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,625,0,5.0,0,1,0,0,1.0,64.0
175,75,26,2015,6,1,68.0,69.0,60,68.0,51,63,64,75.0,72,66,48,65.0,72,75,75,71,75,66,66,63,69,63,56,47,70,61,73,14,17,16,6,15,15,14,14,13,24,67,59,1,2,1,0,51,36,63,48,53,52,43,45,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,676,0,1.0,0,1,0,0,1.0,68.0
188,78,28,2016,2,0,72.0,74.0,53,76.0,71,64,74,69.0,80,71,48,73.0,55,68,70,65,52,78,64,59,80,70,46,35,72,67,73,23,35,31,15,13,15,6,10,12,31,75,63,1,0,1,0,59,49,37,59,43,53,58,49,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,784,0,2.0,0,0,1,0,0.96,69.12
193,87,28,2016,17,3,77.0,78.0,42,33.0,84,72,33,41.0,40,34,73,61.0,48,52,40,74,34,64,52,63,84,40,74,78,45,50,41,79,80,74,15,10,11,15,10,12,78,44,64,2,0,4,0,45,38,55,46,54,47,38,39,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,784,0,1.0,0,0,1,0,0.96,73.92
170,68,33,2016,16,2,79.0,79.0,72,57.0,50,86,53,76.0,77,83,80,81.0,72,68,78,79,80,82,59,83,66,68,67,72,77,80,76,44,65,55,10,8,15,16,11,12,59,67,82,1,3,3,0,53,53,53,53,52,60,42,48,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1089,1,0.0,0,0,0,1,0.76,60.04
183,81,23,2016,28,3,68.0,74.0,53,69.0,64,64,58,70.0,69,30,48,64.0,72,78,71,58,63,75,72,65,74,70,71,20,67,53,65,12,15,14,15,8,11,12,7,11,15,67,57,5,1,3,0,33,32,40,45,42,64,47,44,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,529,0,6.0,0,1,0,0,1.0,68.0
191,85,22,2015,18,2,76.0,82.0,30,81.0,81,61,78,70.0,62,44,46,73.0,62,66,59,78,45,79,54,76,81,71,78,18,76,59,79,28,23,25,15,14,8,14,11,12,24,79,60,0,0,0,0,55,35,55,62,65,39,25,56,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,484,0,6.0,0,1,0,0,1.0,76.0
175,70,33,2016,14,3,73.0,73.0,73,49.0,61,71,48,68.0,57,45,66,71.0,68,68,75,75,78,67,76,73,62,55,72,74,50,53,57,73,75,77,9,12,12,16,8,11,75,54,65,0,0,3,0,58,43,42,64,61,37,55,59,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1089,1,0.0,0,0,0,1,0.76,55.48
188,80,22,2016,14,3,70.0,80.0,55,33.0,67,59,31,57.0,35,36,61,58.0,54,63,55,62,47,61,60,71,77,47,71,71,43,50,55,72,75,70,12,16,8,7,9,10,72,42,57,0,0,0,0,69,55,53,65,66,54,60,57,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,484,0,10.0,0,1,0,0,1.0,70.0
178,68,19,2016,2,0,67.0,86.0,53,62.0,42,58,63,77.0,72,52,48,74.0,87,83,91,53,80,56,40,35,30,53,47,25,53,64,50,19,20,19,11,10,10,11,11,11,21,59,61,1,1,0,0,35,43,39,58,55,30,64,53,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,361,0,19.0,1,0,0,0,1.0,67.0
175,74,33,2016,22,1,69.0,69.0,63,69.0,46,67,69,71.0,63,65,63,71.0,79,75,79,72,82,73,77,74,65,70,77,34,76,67,63,35,29,35,13,10,16,10,12,12,33,72,67,0,0,0,0,52,46,50,57,55,32,48,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1089,1,0.0,0,0,0,1,0.76,52.44
185,97,25,2015,16,3,67.0,70.0,54,61.0,66,60,62,65.0,55,48,38,69.0,73,72,67,62,52,73,64,73,84,65,69,31,68,49,67,25,40,22,6,7,8,14,10,9,30,66,54,0,0,0,0,53,49,43,52,58,42,59,47,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,625,0,3.0,0,1,0,0,1.0,67.0
173,68,30,2015,18,1,78.0,78.0,81,37.0,54,78,50,74.0,79,58,70,76.0,76,73,81,77,83,61,72,78,52,42,88,78,66,63,65,80,78,84,15,7,16,12,15,13,80,54,72,0,3,7,0,45,24,28,37,31,22,72,53,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,900,0,0.0,0,0,1,0,0.88,68.64
175,72,28,2015,7,1,75.0,75.0,84,67.0,58,77,57,73.0,83,81,82,74.0,75,74,76,76,79,80,64,72,62,75,73,67,67,74,66,59,56,53,14,6,9,15,8,10,59,68,77,0,0,3,1,29,52,44,44,44,47,54,52,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,784,0,0.0,0,0,1,0,0.96,72.0
173,69,21,2016,2,0,53.0,63.0,49,37.0,49,57,39,53.0,45,43,53,55.0,61,63,58,53,68,50,61,58,35,43,55,53,44,54,51,46,51,52,14,10,15,9,14,12,50,42,54,0,0,0,0,62,52,48,47,49,40,37,48,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,441,0,10.0,1,0,0,0,1.0,53.0
183,80,27,2015,21,4,75.0,77.0,77,45.0,70,76,22,67.0,66,32,69,69.0,73,75,73,72,67,56,74,71,75,26,80,75,49,54,31,76,75,79,16,9,13,13,8,12,76,43,67,0,0,2,0,64,62,41,49,52,64,46,44,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,729,0,2.0,0,1,0,0,1.0,75.0
165,64,35,2016,1,0,70.0,70.0,68,60.0,35,64,71,80.0,63,69,56,72.0,80,75,90,69,92,72,83,55,33,74,39,38,65,67,63,28,26,32,13,8,13,10,11,11,31,67,65,0,0,0,0,30,39,61,53,53,60,50,44,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1225,1,0.0,0,0,0,1,0.6799999999999999,47.599999999999994
173,66,20,2016,5,1,61.0,75.0,48,32.0,47,64,34,54.0,56,40,64,63.0,69,67,60,61,80,53,71,68,59,38,75,54,39,61,42,52,58,57,8,13,14,14,15,13,55,40,63,0,0,0,0,60,58,53,55,49,45,48,42,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,400,0,14.0,1,0,0,0,1.0,61.0
175,70,30,2016,7,1,77.0,77.0,73,76.0,43,75,76,83.0,73,67,69,81.0,76,69,80,73,77,73,68,63,49,78,38,29,78,78,75,16,25,26,10,8,9,16,9,10,24,76,76,0,0,0,0,42,52,45,42,57,47,51,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,900,0,0.0,0,0,1,0,0.88,67.76
185,83,19,2016,1,0,62.0,79.0,51,39.0,66,67,33,62.0,34,45,62,66.0,68,62,59,60,64,50,60,72,82,53,65,62,39,65,46,62,68,60,11,15,16,10,15,13,63,40,65,0,0,0,0,49,60,52,49,54,67,46,47,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,361,0,17.0,1,0,0,0,1.0,62.0
180,70,25,2016,8,1,69.0,74.0,56,70.0,43,73,40,74.0,64,69,70,78.0,73,69,77,67,70,68,59,65,58,69,49,29,63,66,57,14,26,16,14,14,13,6,8,11,21,60,72,0,0,1,0,62,51,52,59,55,52,37,56,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,625,0,5.0,0,1,0,0,1.0,69.0
193,78,23,2016,20,4,76.0,83.0,36,33.0,81,67,31,48.0,30,28,65,54.0,69,78,60,64,51,50,73,64,78,29,71,81,32,51,47,79,82,75,8,7,10,9,10,9,80,37,59,1,1,3,0,47,44,55,59,68,45,50,45,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,529,0,7.0,0,1,0,0,1.0,76.0
191,77,22,2016,5,2,61.0,67.0,27,20.0,60,52,28,38.0,34,28,55,58.0,50,58,48,51,48,32,70,60,75,23,55,57,26,28,40,60,65,57,11,6,14,11,6,10,60,27,48,0,0,1,0,33,32,40,45,42,64,47,44,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,484,0,6.0,0,1,0,0,1.0,61.0
191,96,31,2016,27,4,78.0,78.0,52,53.0,79,62,57,48.0,59,61,58,59.0,52,52,27,70,40,71,66,72,94,57,88,78,46,54,54,81,82,75,15,7,14,16,12,13,79,57,58,3,0,9,0,58,55,52,48,64,52,48,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,961,1,0.0,0,0,1,0,0.84,65.52
168,63,25,2015,1,0,63.0,69.0,56,55.0,47,58,53,67.0,61,55,54,67.0,76,75,80,63,76,63,55,65,46,60,48,30,57,56,54,22,20,23,10,6,14,14,4,10,24,57,59,0,0,1,0,48,66,33,69,62,45,43,43,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,625,0,6.0,0,1,0,0,1.0,63.0
178,73,24,2016,1,0,75.0,79.0,69,70.0,57,69,73,78.0,58,54,62,75.0,90,85,77,74,66,83,59,68,76,74,74,29,73,67,67,36,32,30,10,6,7,10,8,8,32,75,68,0,0,0,0,59,56,52,47,53,39,46,49,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,576,0,4.0,0,1,0,0,1.0,75.0
173,71,37,2016,15,3,71.0,71.0,65,72.0,60,70,70,74.0,77,77,60,78.0,76,68,76,70,85,70,71,55,55,76,48,25,76,72,75,25,33,25,12,7,13,4,13,10,27,72,70,2,1,1,0,66,43,36,59,64,63,46,66,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1369,1,0.0,0,0,0,1,0.6,42.6
175,70,22,2016,22,4,59.0,69.0,49,21.0,45,48,26,63.0,32,33,44,61.0,66,65,57,56,75,33,61,57,57,26,52,62,38,38,36,63,63,61,12,14,10,14,6,11,62,29,48,0,0,0,0,62,52,48,47,49,40,37,48,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,484,0,10.0,0,1,0,0,1.0,59.0
175,77,35,2016,4,1,70.0,70.0,75,65.0,51,73,60,73.0,71,71,69,74.0,64,64,60,70,70,85,61,46,68,68,74,60,71,70,77,41,57,51,9,6,10,16,12,11,52,70,71,0,0,0,0,63,40,39,64,53,52,36,39,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1225,1,0.0,0,0,0,1,0.6799999999999999,47.599999999999994
180,73,23,2015,8,1,62.0,68.0,55,25.0,58,59,31,58.0,39,25,56,62.0,67,63,61,49,61,43,71,61,71,38,62,66,27,26,27,68,68,66,7,7,10,11,11,9,67,32,51,0,0,0,0,63,37,58,42,56,36,49,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,529,0,6.0,0,1,0,0,1.0,62.0
188,78,32,2016,16,2,76.0,76.0,59,59.0,79,72,67,55.0,59,77,68,71.0,51,56,56,74,66,81,51,78,87,74,86,84,52,68,80,75,81,68,13,7,15,15,15,13,77,65,70,0,0,6,0,61,45,67,67,69,50,36,34,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1024,1,0.0,0,0,1,0,0.8,60.8
180,80,26,2016,23,4,72.0,76.0,78,36.0,59,76,60,75.0,77,72,73,73.0,74,68,73,71,75,69,64,75,68,68,78,64,50,66,66,73,73,75,10,10,9,10,10,10,71,54,72,0,2,1,0,48,55,41,38,51,40,35,50,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,676,0,4.0,0,1,0,0,1.0,72.0
183,72,21,2016,3,0,67.0,78.0,41,36.0,66,60,43,55.0,49,36,58,65.0,60,60,56,67,63,42,63,52,69,40,62,64,40,47,43,69,72,68,14,8,11,8,14,11,68,40,58,0,0,0,0,38,42,44,49,44,40,54,53,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,441,0,11.0,1,0,0,0,1.0,67.0
183,76,30,2016,6,2,71.0,71.0,60,58.0,59,71,67,49.0,53,53,70,62.0,69,68,64,74,68,61,71,77,68,51,76,77,52,62,49,67,74,67,9,15,13,14,10,12,71,60,66,0,0,2,0,53,55,47,38,52,55,45,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,900,0,0.0,0,0,1,0,0.88,62.48
